file,ssi,hash,cor,chi,inter,bha,TF
0.jpg,1,0,1,0,1.752154781,1.05E-08,
1.gif,,,,,,,
2.png,0.582578398,34,0.979989721,119.3192794,1.049671979,0.571465464,1
3.jpg,0.563966082,36,0.000174962295,103.8285824,0.0526334228,0.948746575,1
4.jpg,0.653260681,28,0.991135609,0.75140664,1.016385415,0.470077797,1
5.jpg,0.579686548,28,0.98415406,275.4344052,1.203373128,0.544103089,1
6.jpg,0.604963484,30,0.983658735,6.836092478,1.157119595,0.518091746,1
7.jpg,0.638243478,26,0.00029550875,2727.720687,0.0932323217,0.928737173,1
8.jpg,0.608186416,28,0.0192451345,4003.795922,0.188108298,0.876330987,1
9.jpg,0.39096795,32,0.937995187,65.60114001,1.059997579,0.623194167,1
10.jpg,0.549128569,30,0.991964912,3.730659961,1.17229556,0.46388446,0
11.jpg,0.631246081,32,0.994163056,4.020749002,1.262258231,0.445674232,1
12.jpg,,,,,,,
13.png,0.533080546,30,0.991056213,0.968308829,1.02174581,0.465179141,1
14.jpg,0.624901993,28,0.000160910556,2097.56353,0.0362189346,0.959337643,1
15.jpg,0.704478692,28,0.990392358,2.256356385,1.021248514,0.487622557,1
16.jpg,0.554517586,30,0.990866196,1.652344707,1.104948224,0.481011641,1
17.jpg,0.468898524,26,0.993219442,9.767666761,1.323581021,0.448865746,1
18.jpg,0.619770343,20,0.00356102985,2370.263405,0.150657645,0.889019934,1
19.jpg,0.528161751,28,0.660531255,1352.213526,1.283372449,0.660214065,1
20.jpg,0.540447041,28,0.991150334,15.88370853,1.271196816,0.460659032,1
21.jpg,0.659714401,32,0.993039899,0.804928138,1.141355213,0.420186894,1
22.jpg,0.662830616,18,0.993485292,5.649445742,1.192747983,0.438127751,1
23.jpg,0.441838688,22,0.989368801,13.41648452,1.28687681,0.557382846,1
24.jpg,0.512752464,36,0.98367655,212.4863171,1.342927846,0.560576039,1
25.jpg,0.499885984,32,0.951088897,13.61692247,1.196356356,0.619000776,1
26.jpg,0.506951079,24,0.194773412,12156.42956,0.519788933,0.758841193,1
27.jpg,0.658875389,28,0.993878794,4.38312978,1.229498023,0.404572609,1
28.jpg,0.63099027,30,0.990884945,5.222785813,1.162506975,0.487445928,1
29.jpg,0.517424748,36,0.991625811,6.962183126,1.122912577,0.497305985,1
30.jpg,0.42279291,30,0.985187416,80.87142745,1.072227367,0.611867698,1
31.jpg,0.377107674,36,-0.00190148761,4.497921366,0.0552846119,0.980569437,1
32.jpg,0.452090896,22,0.987326472,133.8116327,1.107139307,0.547039452,1
33.jpg,0.20957369,34,0.797578921,7123.671281,1.164263013,0.743426401,1
34.jpg,0.54882491,24,0.992913427,26.23323415,1.219354841,0.516815362,1
35.jpg,0.536536182,36,0.992107036,31.59950707,1.188233688,0.496298175,1
36.jpg,0.581648506,22,0.990507247,98.34336595,1.131362887,0.466941824,1
37.jpg,0.167691251,36,-0.00304549437,3713.25051,0.097530923,0.970681432,1
38.jpg,0.619632834,22,0.000507902376,36151.07868,0.0698868543,0.938778145,1
39.jpg,0.307716969,24,0.96334917,885.3556777,1.160578691,0.662303398,1
40.jpg,0.655463048,26,0.991318147,1.382368811,1.105794701,0.458403683,1
