file,ssi,hash,cor,chi,inter,bha,TF
0.jpg,1,0,1,0,1.043427189,1.05E-08,
1.jpg,0.681860257,30,0.999792957,0.350112883,1.017396373,0.102470699,1
2.jpg,0.470496665,28,0.986972839,7473.446482,1.026633248,0.606055314,1
3.jpg,0.4821971,28,0.237884762,1540952.843,0.747297407,0.909971324,0
4.jpg,0.740301364,30,0.999526798,2.451018102,1.014026531,0.204152899,1
5.jpg,0.410476326,34,0.981415796,9727.834636,1.032008439,0.695804234,1
6.jpg,0.437848844,38,0.0322330245,548601.9972,0.113217802,0.952883009,0
7.jpg,0.671232211,34,0.999597679,19.77663832,1.016397311,0.243372988,1
8.jpg,0.316200182,32,0.981626774,6210.404,1.01199558,0.576861946,0
9.jpg,0.494248544,32,0.995051496,0.968595601,1.03039308,0.162685327,1
10.jpg,0.0266928891,30,0.999658283,0.0434726933,1.000151992,0.14404981,1
11.jpg,0.669115164,32,0.999196089,120.3944774,1.017381077,0.261491339,1
12.jpg,0.604569703,32,0.999629874,1.415065366,1.016007966,0.177269806,1
13.jpg,0.56873472,36,0.999543801,15.09739482,1.019855454,0.243270321,1
14.jpg,0.754018123,34,0.999652998,0.386920445,1.006840064,0.157727767,1
15.jpg,0.588209028,34,0.918411184,13641.48062,1.030051924,0.674998553,1
16.jpg,0.713293842,34,0.999731046,0.328112296,1.012365753,0.110597911,1
17.jpg,0.622559523,34,0.999689851,6.547211608,1.018166378,0.200112295,1
18.jpg,0.760505605,30,0.999532842,4.782390836,1.00976327,0.200871873,1
19.jpg,0.535769759,36,0.999722868,2.507376572,1.020105112,0.185292294,1
20.jpg,0.670152819,30,0.999635136,4.348347067,1.012457768,0.199030245,1
21.jpg,0.683644244,36,0.999569493,1.175785473,1.013263215,0.165173932,1
22.jpg,0.628499168,38,0.999743944,0.454657355,1.015574627,0.115493205,1
23.jpg,0.697502801,36,0.999692478,2.209986185,1.017113211,0.182447053,1
24.jpg,0.451133661,36,0.990898208,413.7894485,1.021639389,0.53375655,1
25.jpg,,,,,,,0
26.jpg,0.545394734,36,-0.000676021939,24243.41515,0.00144807634,0.994105399,1
27.jpg,0.501054593,36,0.999177582,20.34104387,1.021112751,0.315065247,1
28.jpg,0.474627737,42,0.969378417,13473.71905,1.038854372,0.698464532,1
29.jpg,0.412768146,30,0.996813368,393.9820704,1.020958636,0.586891346,1
30.jpg,0.666605895,32,0.999543479,2.284461236,1.016128592,0.20068734,1
31.jpg,0.659645573,30,0.993833498,625.4119903,1.017653909,0.273314976,1
32.jpg,0.485791276,38,0.832723517,458.0425182,1.026532485,0.608096547,1
33.jpg,0.735926942,26,0.999658129,0.0524529226,1.001456106,0.141556904,1
34.jpg,0.622379336,30,0.996290515,92.78375929,1.018531346,0.447522625,1
35.jpg,0.681482785,38,0.999583873,8.070447467,1.018694271,0.173069212,1
36.jpg,0.601122583,30,0.999656631,4.007015811,1.020434382,0.209847463,1
37.jpg,0.612449303,34,0.993144426,538.8628685,1.020697332,0.411453006,1
38.jpg,0.675845795,38,0.987742036,5.150016976,1.009677962,0.344875803,1
39.jpg,0.698437719,36,0.999624997,8.364949358,1.019318251,0.209918808,1
40.jpg,0.703009581,34,0.999189355,4.906906469,1.017786868,0.239291275,1
41.jpg,,,,,,,
42.jpg,0.70214681,32,0.999722628,1.567527902,1.01709632,0.159216245,1
43.jpg,0.603355998,34,0.999702804,3.102822404,1.017395645,0.174248198,1
44.jpg,0.478330728,36,0.995510959,946.8203682,1.016081738,0.591002343,1
45.jpg,0.583021034,34,0.970697683,37.34146411,1.018071234,0.371046057,1
46.jpg,0.632526179,32,0.999767319,0.156074591,1.017010856,0.0957780802,1
47.jpg,0.402083752,32,0.992677987,3724.424273,1.03164082,0.689793723,1
48.jpg,0.613156487,36,0.999738939,0.2271218,1.014296779,0.106543674,1
49.jpg,0.676153449,34,0.999126095,8.833283217,1.018060709,0.293178541,1
50.jpg,0.742578974,20,0.999312407,97.15368007,1.027856749,0.343191338,1
51.jpg,0.475811929,36,0.999513883,28.50632647,1.028105128,0.373555829,1
52.jpg,0.610321102,30,0.999199951,18.9010974,1.029156992,0.306447063,1
53.jpg,0.685967347,30,0.999740448,0.353507206,1.015059765,0.108832951,1
54.jpg,0.622286663,30,0.998812344,66.29424619,1.018819777,0.305780265,1
55.jpg,0.592882746,34,0.0748521538,843.8901922,0.139999895,0.897808687,1
56.jpg,0.552382813,36,0.27407353,974.7413285,0.316672262,0.806431791,1
57.jpg,0.501887923,38,0.999468432,92.54330585,1.019997873,0.39452085,1
58.jpg,0.632244549,34,0.999741272,0.412775228,1.016611831,0.116094161,1
59.jpg,0.549457873,26,0.999760538,2.631485426,1.015395223,0.214312125,0
60.jpg,0.628751307,24,0.998740256,66.07685126,1.01713811,0.34506491,1
61.jpg,0.589580612,32,0.999520857,2.174008756,1.015903332,0.176231711,1
62.jpg,0.587990168,26,0.999627176,1.406637506,1.015809091,0.176626767,1
63.jpg,0.57392191,36,0.999451144,25.1625431,1.01955844,0.357479453,1
64.jpg,0.516568774,26,0.999484605,5.48479872,1.016640628,0.249182761,1
65.jpg,0.566442529,36,0.999724794,0.335243906,1.015950921,0.116438942,1
66.jpg,0.667945144,34,0.999766541,0.423702783,1.018448937,0.113652445,1
67.jpg,0.364285946,36,0.976979853,3159.134184,1.015751749,0.669188314,1
68.jpg,0.638938897,36,0.99972432,1.027330468,1.018494974,0.14141272,1
69.jpg,0.663958381,32,0.999651368,18.20396651,1.023557507,0.183110499,1
